ID Race,Race,ID Year,Year,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,Slug Geography
0,"Total",2015,"2015",53803,1596,"San Bernardino County, CA","05000US06071","san-bernardino-county-ca"
0,"Total",2015,"2015",67320,1448,"San Diego County, CA","05000US06073","san-diego-county-ca"
0,"Total",2015,"2015",92094,3423.9999999999995,"San Francisco County, CA","05000US06075","san-francisco-county-ca"
0,"Total",2015,"2015",53705,2554,"San Joaquin County, CA","05000US06077","san-joaquin-county-ca"
0,"Total",2015,"2015",62648,4211,"San Luis Obispo County, CA","05000US06079","san-luis-obispo-county-ca"
0,"Total",2015,"2015",101272,1399,"San Mateo County, CA","05000US06081","san-mateo-county-ca"
0,"Total",2015,"2015",63625,2418,"Santa Barbara County, CA","05000US06083","santa-barbara-county-ca"
0,"Total",2015,"2015",102340,1449,"Santa Clara County, CA","05000US06085","santa-clara-county-ca"
0,"Total",2015,"2015",65139,4375,"Santa Cruz County, CA","05000US06087","santa-cruz-county-ca"
0,"Total",2015,"2015",46693,4066.9999999999995,"Shasta County, CA","05000US06089","shasta-county-ca"
0,"Total",2015,"2015",67443,2860,"Solano County, CA","05000US06095","solano-county-ca"
0,"Total",2015,"2015",66674,2788,"Sonoma County, CA","05000US06097","sonoma-county-ca"
0,"Total",2015,"2015",52363,2615,"Stanislaus County, CA","05000US06099","stanislaus-county-ca"
0,"Total",2015,"2015",52277,5218,"Sutter County, CA","05000US06101","sutter-county-ca"
0,"Total",2015,"2015",42413,2564,"Tulare County, CA","05000US06107","tulare-county-ca"
0,"Total",2015,"2015",80032,2247,"Ventura County, CA","05000US06111","ventura-county-ca"
0,"Total",2015,"2015",58966,4179,"Yolo County, CA","05000US06113","yolo-county-ca"
0,"Total",2015,"2015",50451,5085,"Yuba County, CA","05000US06115","yuba-county-ca"
1,"White",2015,"2015",91420,2303,"Alameda County, CA","05000US06001","alameda-county-ca"
1,"White",2015,"2015",46000,2024,"Butte County, CA","05000US06007","butte-county-ca"
1,"White",2015,"2015",90643,2773,"Contra Costa County, CA","05000US06013","contra-costa-county-ca"
1,"White",2015,"2015",77282,7092.000000000001,"El Dorado County, CA","05000US06017","el-dorado-county-ca"
1,"White",2015,"2015",50931,1617,"Fresno County, CA","05000US06019","fresno-county-ca"
1,"White",2015,"2015",42820,3522,"Humboldt County, CA","05000US06023","humboldt-county-ca"
1,"White",2015,"2015",42318,5374,"Imperial County, CA","05000US06025","imperial-county-ca"
1,"White",2015,"2015",51589,1308,"Kern County, CA","05000US06029","kern-county-ca"
1,"White",2015,"2015",47057,5246,"Kings County, CA","05000US06031","kings-county-ca"
1,"White",2015,"2015",41228,6190,"Lake County, CA","05000US06033","lake-county-ca"
1,"White",2015,"2015",64953,795,"Los Angeles County, CA","05000US06037","los-angeles-county-ca"
1,"White",2015,"2015",47232,4791,"Madera County, CA","05000US06039","madera-county-ca"
1,"White",2015,"2015",109643,4857,"Marin County, CA","05000US06041","marin-county-ca"
1,"White",2015,"2015",45060,6562,"Mendocino County, CA","05000US06045","mendocino-county-ca"
1,"White",2015,"2015",43246,3529.9999999999995,"Merced County, CA","05000US06047","merced-county-ca"
1,"White",2015,"2015",62678,3148,"Monterey County, CA","05000US06053","monterey-county-ca"
1,"White",2015,"2015",81502,3072,"Napa County, CA","05000US06055","napa-county-ca"
1,"White",2015,"2015",54099,7881,"Nevada County, CA","05000US06057","nevada-county-ca"
1,"White",2015,"2015",81375,927.0000000000001,"Orange County, CA","05000US06059","orange-county-ca"
1,"White",2015,"2015",75535,2680,"Placer County, CA","05000US06061","placer-county-ca"
1,"White",2015,"2015",60804,1061,"Riverside County, CA","05000US06065","riverside-county-ca"
1,"White",2015,"2015",63307,2114,"Sacramento County, CA","05000US06067","sacramento-county-ca"
1,"White",2015,"2015",54558,1883.9999999999998,"San Bernardino County, CA","05000US06071","san-bernardino-county-ca"
1,"White",2015,"2015",68691,1956,"San Diego County, CA","05000US06073","san-diego-county-ca"
1,"White",2015,"2015",112515,6886,"San Francisco County, CA","05000US06075","san-francisco-county-ca"
1,"White",2015,"2015",54675,2683,"San Joaquin County, CA","05000US06077","san-joaquin-county-ca"
1,"White",2015,"2015",65035,4707,"San Luis Obispo County, CA","05000US06079","san-luis-obispo-county-ca"
1,"White",2015,"2015",106135,5221,"San Mateo County, CA","05000US06081","san-mateo-county-ca"
1,"White",2015,"2015",66592,3421,"Santa Barbara County, CA","05000US06083","santa-barbara-county-ca"
1,"White",2015,"2015",102552,3273,"Santa Clara County, CA","05000US06085","santa-clara-county-ca"
1,"White",2015,"2015",68542,4468,"Santa Cruz County, CA","05000US06087","santa-cruz-county-ca"
1,"White",2015,"2015",47097,4257,"Shasta County, CA","05000US06089","shasta-county-ca"
1,"White",2015,"2015",70748,3936.0000000000005,"Solano County, CA","05000US06095","solano-county-ca"
1,"White",2015,"2015",69694,3078,"Sonoma County, CA","05000US06097","sonoma-county-ca"
1,"White",2015,"2015",53733,3949,"Stanislaus County, CA","05000US06099","stanislaus-county-ca"
1,"White",2015,"2015",51261,6656,"Sutter County, CA","05000US06101","sutter-county-ca"
1,"White",2015,"2015",42627,2982,"Tulare County, CA","05000US06107","tulare-county-ca"
1,"White",2015,"2015",78569,2828,"Ventura County, CA","05000US06111","ventura-county-ca"
1,"White",2015,"2015",61525,4487,"Yolo County, CA","05000US06113","yolo-county-ca"
1,"White",2015,"2015",51029,4374,"Yuba County, CA","05000US06115","yuba-county-ca"
2,"Black",2015,"2015",42101,4235,"Alameda County, CA","05000US06001","alameda-county-ca"
2,"Black",2015,"2015",24863,13205,"Butte County, CA","05000US06007","butte-county-ca"
2,"Black",2015,"2015",52536,5735,"Contra Costa County, CA","05000US06013","contra-costa-county-ca"
2,"Black",2015,"2015",93011,22630,"El Dorado County, CA","05000US06017","el-dorado-county-ca"
2,"Black",2015,"2015",24305,6166,"Fresno County, CA","05000US06019","fresno-county-ca"
2,"Black",2015,"2015",36305,10762,"Kern County, CA","05000US06029","kern-county-ca"
2,"Black",2015,"2015",31106,14614,"Kings County, CA","05000US06031","kings-county-ca"
2,"Black",2015,"2015",22612,16886,"Lake County, CA","05000US06033","lake-county-ca"
2,"Black",2015,"2015",43555,2202,"Los Angeles County, CA","05000US06037","los-angeles-county-ca"
2,"Black",2015,"2015",52566,16964,"Madera County, CA","05000US06039","madera-county-ca"
2,"Black",2015,"2015",46279,23914,"Marin County, CA","05000US06041","marin-county-ca"
2,"Black",2015,"2015",36699,3845.0000000000005,"Merced County, CA","05000US06047","merced-county-ca"
2,"Black",2015,"2015",54360,29149,"Monterey County, CA","05000US06053","monterey-county-ca"
2,"Black",2015,"2015",72929,10997,"Orange County, CA","05000US06059","orange-county-ca"
2,"Black",2015,"2015",100215,62835,"Placer County, CA","05000US06061","placer-county-ca"
2,"Black",2015,"2015",51693,5388,"Riverside County, CA","05000US06065","riverside-county-ca"
2,"Black",2015,"2015",39086,4613,"Sacramento County, CA","05000US06067","sacramento-county-ca"
2,"Black",2015,"2015",39812,4928,"San Bernardino County, CA","05000US06071","san-bernardino-county-ca"
2,"Black",2015,"2015",52322,4055,"San Diego County, CA","05000US06073","san-diego-county-ca"
2,"Black",2015,"2015",32202,10238,"San Francisco County, CA","05000US06075","san-francisco-county-ca"
2,"Black",2015,"2015",37976,5949,"San Joaquin County, CA","05000US06077","san-joaquin-county-ca"
2,"Black",2015,"2015",53294,16476,"San Luis Obispo County, CA","05000US06079","san-luis-obispo-county-ca"
2,"Black",2015,"2015",60298,19193,"San Mateo County, CA","05000US06081","san-mateo-county-ca"
2,"Black",2015,"2015",43611,19127,"Santa Barbara County, CA","05000US06083","santa-barbara-county-ca"
2,"Black",2015,"2015",70811,8929,"Santa Clara County, CA","05000US06085","santa-clara-county-ca"
2,"Black",2015,"2015",52246,33858,"Santa Cruz County, CA","05000US06087","santa-cruz-county-ca"
2,"Black",2015,"2015",40916,14272,"Shasta County, CA","05000US06089","shasta-county-ca"
2,"Black",2015,"2015",48174,5518,"Solano County, CA","05000US06095","solano-county-ca"
2,"Black",2015,"2015",80776,53216,"Sonoma County, CA","05000US06097","sonoma-county-ca"
2,"Black",2015,"2015",40100,10314,"Stanislaus County, CA","05000US06099","stanislaus-county-ca"
2,"Black",2015,"2015",89948,15719.000000000002,"Ventura County, CA","05000US06111","ventura-county-ca"
2,"Black",2015,"2015",31172,16895,"Yolo County, CA","05000US06113","yolo-county-ca"
2,"Black",2015,"2015",80816,56985.00000000001,"Yuba County, CA","05000US06115","yuba-county-ca"
3,"Native American",2015,"2015",63312,10558,"Alameda County, CA","05000US06001","alameda-county-ca"
3,"Native American",2015,"2015",70370,54587,"Butte County, CA","05000US06007","butte-county-ca"
3,"Native American",2015,"2015",61292,36370,"Contra Costa County, CA","05000US06013","contra-costa-county-ca"
3,"Native American",2015,"2015",29975,19471,"Fresno County, CA","05000US06019","fresno-county-ca"
3,"Native American",2015,"2015",30031,13493,"Humboldt County, CA","05000US06023","humboldt-county-ca"
3,"Native American",2015,"2015",63688,22255,"Imperial County, CA","05000US06025","imperial-county-ca"
3,"Native American",2015,"2015",37652,21985,"Kern County, CA","05000US06029","kern-county-ca"
3,"Native American",2015,"2015",39393,19426,"Kings County, CA","05000US06031","kings-county-ca"
3,"Native American",2015,"2015",50222,5303,"Los Angeles County, CA","05000US06037","los-angeles-county-ca"
3,"Native American",2015,"2015",58224,35580,"Madera County, CA","05000US06039","madera-county-ca"
3,"Native American",2015,"2015",38129,16415,"Mendocino County, CA","05000US06045","mendocino-county-ca"
3,"Native American",2015,"2015",54539,22555,"Merced County, CA","05000US06047","merced-county-ca"
3,"Native American",2015,"2015",83088,56444,"Monterey County, CA","05000US06053","monterey-county-ca"
3,"Native American",2015,"2015",35382,9906,"Napa County, CA","05000US06055","napa-county-ca"
3,"Native American",2015,"2015",41768,9962,"Nevada County, CA","05000US06057","nevada-county-ca"
3,"Native American",2015,"2015",56837,11152,"Orange County, CA","05000US06059","orange-county-ca"
3,"Native American",2015,"2015",30300,12831,"Placer County, CA","05000US06061","placer-county-ca"
3,"Native American",2015,"2015",51951,10330,"Riverside County, CA","05000US06065","riverside-county-ca"
3,"Native American",2015,"2015",51516,6213,"Sacramento County, CA","05000US06067","sacramento-county-ca"
3,"Native American",2015,"2015",33848,9532,"San Bernardino County, CA","05000US06071","san-bernardino-county-ca"
3,"Native American",2015,"2015",44867,24957,"San Diego County, CA","05000US06073","san-diego-county-ca"
3,"Native American",2015,"2015",54564,31394,"San Francisco County, CA","05000US06075","san-francisco-county-ca"
3,"Native American",2015,"2015",55668,6019,"San Joaquin County, CA","05000US06077","san-joaquin-county-ca"
3,"Native American",2015,"2015",79727,32868,"San Mateo County, CA","05000US06081","san-mateo-county-ca"
3,"Native American",2015,"2015",66957,21629,"Santa Barbara County, CA","05000US06083","santa-barbara-county-ca"
3,"Native American",2015,"2015",55956,27700.999999999996,"Santa Clara County, CA","05000US06085","santa-clara-county-ca"
3,"Native American",2015,"2015",41670,27209,"Santa Cruz County, CA","05000US06087","santa-cruz-county-ca"
3,"Native American",2015,"2015",40868,17615,"Shasta County, CA","05000US06089","shasta-county-ca"
3,"Native American",2015,"2015",51955,23053,"Solano County, CA","05000US06095","solano-county-ca"
3,"Native American",2015,"2015",56950,47666,"Sonoma County, CA","05000US06097","sonoma-county-ca"
3,"Native American",2015,"2015",56776,50323,"Sutter County, CA","05000US06101","sutter-county-ca"
3,"Native American",2015,"2015",37462,21504,"Tulare County, CA","05000US06107","tulare-county-ca"
3,"Native American",2015,"2015",90139,36796,"Ventura County, CA","05000US06111","ventura-county-ca"
4,"Asian",2015,"2015",101882,3167,"Alameda County, CA","05000US06001","alameda-county-ca"
4,"Asian",2015,"2015",45989,4683,"Butte County, CA","05000US06007","butte-county-ca"
4,"Asian",2015,"2015",101582,5440,"Contra Costa County, CA","05000US06013","contra-costa-county-ca"
4,"Asian",2015,"2015",153125,92150,"El Dorado County, CA","05000US06017","el-dorado-county-ca"
4,"Asian",2015,"2015",56845,7382,"Fresno County, CA","05000US06019","fresno-county-ca"
4,"Asian",2015,"2015",24282,19079,"Humboldt County, CA","05000US06023","humboldt-county-ca"
4,"Asian",2015,"2015",81215,13214,"Kern County, CA","05000US06029","kern-county-ca"
4,"Asian",2015,"2015",90678,19182,"Kings County, CA","05000US06031","kings-county-ca"
4,"Asian",2015,"2015",60852,49210,"Lake County, CA","05000US06033","lake-county-ca"
4,"Asian",2015,"2015",70442,1166,"Los Angeles County, CA","05000US06037","los-angeles-county-ca"
4,"Asian",2015,"2015",54189,30667,"Madera County, CA","05000US06039","madera-county-ca"
4,"Asian",2015,"2015",78343,23562,"Marin County, CA","05000US06041","marin-county-ca"
4,"Asian",2015,"2015",50448,22018,"Merced County, CA","05000US06047","merced-county-ca"
4,"Asian",2015,"2015",73350,9248,"Monterey County, CA","05000US06053","monterey-county-ca"
4,"Asian",2015,"2015",97125,36240,"Napa County, CA","05000US06055","napa-county-ca"
4,"Asian",2015,"2015",82459,4086.9999999999995,"Orange County, CA","05000US06059","orange-county-ca"
4,"Asian",2015,"2015",105741,23870,"Placer County, CA","05000US06061","placer-county-ca"
4,"Asian",2015,"2015",70049,6086,"Riverside County, CA","05000US06065","riverside-county-ca"
4,"Asian",2015,"2015",63288,5701,"Sacramento County, CA","05000US06067","sacramento-county-ca"
4,"Asian",2015,"2015",72633,8478,"San Bernardino County, CA","05000US06071","san-bernardino-county-ca"
4,"Asian",2015,"2015",87339,4518,"San Diego County, CA","05000US06073","san-diego-county-ca"
4,"Asian",2015,"2015",81198,6344,"San Francisco County, CA","05000US06075","san-francisco-county-ca"
4,"Asian",2015,"2015",66987,8600,"San Joaquin County, CA","05000US06077","san-joaquin-county-ca"
4,"Asian",2015,"2015",113399,5296,"San Mateo County, CA","05000US06081","san-mateo-county-ca"
4,"Asian",2015,"2015",64275,13405,"Santa Barbara County, CA","05000US06083","santa-barbara-county-ca"
4,"Asian",2015,"2015",125474,3369.0000000000005,"Santa Clara County, CA","05000US06085","santa-clara-county-ca"
4,"Asian",2015,"2015",60095,28866.000000000004,"Santa Cruz County, CA","05000US06087","santa-cruz-county-ca"
4,"Asian",2015,"2015",82074,54440.00000000001,"Shasta County, CA","05000US06089","shasta-county-ca"
4,"Asian",2015,"2015",79912,17497,"Solano County, CA","05000US06095","solano-county-ca"
4,"Asian",2015,"2015",65567,11410,"Sonoma County, CA","05000US06097","sonoma-county-ca"
4,"Asian",2015,"2015",65406,18448,"Stanislaus County, CA","05000US06099","stanislaus-county-ca"
4,"Asian",2015,"2015",66634,15573,"Sutter County, CA","05000US06101","sutter-county-ca"
4,"Asian",2015,"2015",36971,30899.000000000004,"Tulare County, CA","05000US06107","tulare-county-ca"
4,"Asian",2015,"2015",105385,10550,"Ventura County, CA","05000US06111","ventura-county-ca"
4,"Asian",2015,"2015",47983,12426,"Yolo County, CA","05000US06113","yolo-county-ca"
4,"Asian",2015,"2015",51667,29770,"Yuba County, CA","05000US06115","yuba-county-ca"
5,"Pacific Islander",2015,"2015",76239,14674,"Alameda County, CA","05000US06001","alameda-county-ca"
5,"Pacific Islander",2015,"2015",114923,42872,"Contra Costa County, CA","05000US06013","contra-costa-county-ca"
5,"Pacific Islander",2015,"2015",67849,8450,"Los Angeles County, CA","05000US06037","los-angeles-county-ca"
5,"Pacific Islander",2015,"2015",57088,16618,"Orange County, CA","05000US06059","orange-county-ca"
5,"Pacific Islander",2015,"2015",61250,13977,"Placer County, CA","05000US06061","placer-county-ca"
5,"Pacific Islander",2015,"2015",51045,43750,"Riverside County, CA","05000US06065","riverside-county-ca"
5,"Pacific Islander",2015,"2015",51033,7500,"Sacramento County, CA","05000US06067","sacramento-county-ca"
5,"Pacific Islander",2015,"2015",63093,17566,"San Bernardino County, CA","05000US06071","san-bernardino-county-ca"
5,"Pacific Islander",2015,"2015",60688,13469,"San Diego County, CA","05000US06073","san-diego-county-ca"
5,"Pacific Islander",2015,"2015",34416,31322,"San Francisco County, CA","05000US06075","san-francisco-county-ca"
5,"Pacific Islander",2015,"2015",76914,57528,"San Joaquin County, CA","05000US06077","san-joaquin-county-ca"
5,"Pacific Islander",2015,"2015",85496,11165,"San Mateo County, CA","05000US06081","san-mateo-county-ca"
5,"Pacific Islander",2015,"2015",82450,68528,"Santa Clara County, CA","05000US06085","santa-clara-county-ca"
5,"Pacific Islander",2015,"2015",60324,15470.000000000002,"Solano County, CA","05000US06095","solano-county-ca"
5,"Pacific Islander",2015,"2015",57158,25226,"Stanislaus County, CA","05000US06099","stanislaus-county-ca"
5,"Pacific Islander",2015,"2015",68936,23998,"Tulare County, CA","05000US06107","tulare-county-ca"
6,"Other",2015,"2015",61088,4483,"Alameda County, CA","05000US06001","alameda-county-ca"
6,"Other",2015,"2015",49557,23648,"Butte County, CA","05000US06007","butte-county-ca"
6,"Other",2015,"2015",51958,7120,"Contra Costa County, CA","05000US06013","contra-costa-county-ca"
6,"Other",2015,"2015",35066,2977,"Fresno County, CA","05000US06019","fresno-county-ca"
6,"Other",2015,"2015",25554,5084,"Humboldt County, CA","05000US06023","humboldt-county-ca"
6,"Other",2015,"2015",35736,6826,"Imperial County, CA","05000US06025","imperial-county-ca"
6,"Other",2015,"2015",47360,4641,"Kern County, CA","05000US06029","kern-county-ca"
6,"Other",2015,"2015",40677,7891,"Kings County, CA","05000US06031","kings-county-ca"
6,"Other",2015,"2015",31769,7590,"Lake County, CA","05000US06033","lake-county-ca"
6,"Other",2015,"2015",44403,1104,"Los Angeles County, CA","05000US06037","los-angeles-county-ca"
6,"Other",2015,"2015",40625,13383,"Madera County, CA","05000US06039","madera-county-ca"
6,"Other",2015,"2015",45046,11038,"Marin County, CA","05000US06041","marin-county-ca"
6,"Other",2015,"2015",31820,20277,"Mendocino County, CA","05000US06045","mendocino-county-ca"
6,"Other",2015,"2015",38863,5165,"Merced County, CA","05000US06047","merced-county-ca"
6,"Other",2015,"2015",51288,4148,"Monterey County, CA","05000US06053","monterey-county-ca"
6,"Other",2015,"2015",52413,17290,"Napa County, CA","05000US06055","napa-county-ca"
6,"Other",2015,"2015",39602,39439,"Nevada County, CA","05000US06057","nevada-county-ca"
6,"Other",2015,"2015",54284,2692,"Orange County, CA","05000US06059","orange-county-ca"
6,"Other",2015,"2015",67665,28133,"Placer County, CA","05000US06061","placer-county-ca"
6,"Other",2015,"2015",48740,2233,"Riverside County, CA","05000US06065","riverside-county-ca"
6,"Other",2015,"2015",43788,5257,"Sacramento County, CA","05000US06067","sacramento-county-ca"
6,"Other",2015,"2015",50730,2455,"San Bernardino County, CA","05000US06071","san-bernardino-county-ca"
6,"Other",2015,"2015",48307,3156,"San Diego County, CA","05000US06073","san-diego-county-ca"
6,"Other",2015,"2015",44865,5468,"San Francisco County, CA","05000US06075","san-francisco-county-ca"
6,"Other",2015,"2015",51128,7116.999999999999,"San Joaquin County, CA","05000US06077","san-joaquin-county-ca"
6,"Other",2015,"2015",48617,17269,"San Luis Obispo County, CA","05000US06079","san-luis-obispo-county-ca"
6,"Other",2015,"2015",60413,4850,"San Mateo County, CA","05000US06081","san-mateo-county-ca"
6,"Other",2015,"2015",45265,6767,"Santa Barbara County, CA","05000US06083","santa-barbara-county-ca"
6,"Other",2015,"2015",59926,5004,"Santa Clara County, CA","05000US06085","santa-clara-county-ca"
6,"Other",2015,"2015",51816,5689,"Santa Cruz County, CA","05000US06087","santa-cruz-county-ca"
6,"Other",2015,"2015",49830,39313,"Shasta County, CA","05000US06089","shasta-county-ca"
6,"Other",2015,"2015",62417,9376,"Solano County, CA","05000US06095","solano-county-ca"
6,"Other",2015,"2015",50280,8341,"Sonoma County, CA","05000US06097","sonoma-county-ca"
6,"Other",2015,"2015",46980,3513,"Stanislaus County, CA","05000US06099","stanislaus-county-ca"
6,"Other",2015,"2015",59832,33178,"Sutter County, CA","05000US06101","sutter-county-ca"
6,"Other",2015,"2015",38788,10133,"Tulare County, CA","05000US06107","tulare-county-ca"
6,"Other",2015,"2015",69299,8715,"Ventura County, CA","05000US06111","ventura-county-ca"
6,"Other",2015,"2015",51605,6974.999999999999,"Yolo County, CA","05000US06113","yolo-county-ca"
6,"Other",2015,"2015",40149,3610.9999999999995,"Yuba County, CA","05000US06115","yuba-county-ca"
7,"Two Or More",2015,"2015",71620,4064,"Alameda County, CA","05000US06001","alameda-county-ca"
7,"Two Or More",2015,"2015",37160,8132,"Butte County, CA","05000US06007","butte-county-ca"
7,"Two Or More",2015,"2015",76900,6148,"Contra Costa County, CA","05000US06013","contra-costa-county-ca"
7,"Two Or More",2015,"2015",86844,28293,"El Dorado County, CA","05000US06017","el-dorado-county-ca"
7,"Two Or More",2015,"2015",42002,4322,"Fresno County, CA","05000US06019","fresno-county-ca"
7,"Two Or More",2015,"2015",39323,13085,"Humboldt County, CA","05000US06023","humboldt-county-ca"
7,"Two Or More",2015,"2015",39615,35811,"Imperial County, CA","05000US06025","imperial-county-ca"
7,"Two Or More",2015,"2015",51466,14946.000000000002,"Kern County, CA","05000US06029","kern-county-ca"
7,"Two Or More",2015,"2015",85595,66739,"Kings County, CA","05000US06031","kings-county-ca"
7,"Two Or More",2015,"2015",26185,12606,"Lake County, CA","05000US06033","lake-county-ca"
7,"Two Or More",2015,"2015",67618,4688,"Los Angeles County, CA","05000US06037","los-angeles-county-ca"
7,"Two Or More",2015,"2015",55430,26304,"Madera County, CA","05000US06039","madera-county-ca"
7,"Two Or More",2015,"2015",102176,15978.000000000002,"Marin County, CA","05000US06041","marin-county-ca"
7,"Two Or More",2015,"2015",29917,26012,"Mendocino County, CA","05000US06045","mendocino-county-ca"
7,"Two Or More",2015,"2015",57090,27089,"Merced County, CA","05000US06047","merced-county-ca"
7,"Two Or More",2015,"2015",68746,9702,"Monterey County, CA","05000US06053","monterey-county-ca"
7,"Two Or More",2015,"2015",55069,34121,"Napa County, CA","05000US06055","napa-county-ca"
7,"Two Or More",2015,"2015",80214,23976,"Nevada County, CA","05000US06057","nevada-county-ca"
7,"Two Or More",2015,"2015",77241,9953,"Orange County, CA","05000US06059","orange-county-ca"
7,"Two Or More",2015,"2015",70802,16200,"Placer County, CA","05000US06061","placer-county-ca"
7,"Two Or More",2015,"2015",67893,7239.000000000001,"Riverside County, CA","05000US06065","riverside-county-ca"
7,"Two Or More",2015,"2015",50050,5882,"Sacramento County, CA","05000US06067","sacramento-county-ca"
7,"Two Or More",2015,"2015",54510,4378,"San Bernardino County, CA","05000US06071","san-bernardino-county-ca"
7,"Two Or More",2015,"2015",60750,4597,"San Diego County, CA","05000US06073","san-diego-county-ca"
7,"Two Or More",2015,"2015",91722,25651,"San Francisco County, CA","05000US06075","san-francisco-county-ca"
7,"Two Or More",2015,"2015",51331,6347,"San Joaquin County, CA","05000US06077","san-joaquin-county-ca"
7,"Two Or More",2015,"2015",59417,30641.999999999996,"San Luis Obispo County, CA","05000US06079","san-luis-obispo-county-ca"
7,"Two Or More",2015,"2015",98797,19711,"San Mateo County, CA","05000US06081","san-mateo-county-ca"
7,"Two Or More",2015,"2015",60065,18790,"Santa Barbara County, CA","05000US06083","santa-barbara-county-ca"
7,"Two Or More",2015,"2015",90179,13077,"Santa Clara County, CA","05000US06085","santa-clara-county-ca"
7,"Two Or More",2015,"2015",45864,13658,"Santa Cruz County, CA","05000US06087","santa-cruz-county-ca"
7,"Two Or More",2015,"2015",35917,14687.000000000002,"Shasta County, CA","05000US06089","shasta-county-ca"
7,"Two Or More",2015,"2015",76643,7398.999999999999,"Solano County, CA","05000US06095","solano-county-ca"
7,"Two Or More",2015,"2015",61225,5303,"Sonoma County, CA","05000US06097","sonoma-county-ca"
7,"Two Or More",2015,"2015",33259,23455,"Stanislaus County, CA","05000US06099","stanislaus-county-ca"
7,"Two Or More",2015,"2015",37914,12066,"Sutter County, CA","05000US06101","sutter-county-ca"
7,"Two Or More",2015,"2015",60286,32489,"Tulare County, CA","05000US06107","tulare-county-ca"
7,"Two Or More",2015,"2015",75915,7321.000000000001,"Ventura County, CA","05000US06111","ventura-county-ca"
7,"Two Or More",2015,"2015",65245,25600,"Yolo County, CA","05000US06113","yolo-county-ca"
7,"Two Or More",2015,"2015",61314,40454,"Yuba County, CA","05000US06115","yuba-county-ca"
8,"White Non-Hispanic",2015,"2015",98439,3209,"Alameda County, CA","05000US06001","alameda-county-ca"
8,"White Non-Hispanic",2015,"2015",47045,2415,"Butte County, CA","05000US06007","butte-county-ca"
8,"White Non-Hispanic",2015,"2015",96359,3413.9999999999995,"Contra Costa County, CA","05000US06013","contra-costa-county-ca"
8,"White Non-Hispanic",2015,"2015",77670,7171,"El Dorado County, CA","05000US06017","el-dorado-county-ca"
8,"White Non-Hispanic",2015,"2015",60886,2295,"Fresno County, CA","05000US06019","fresno-county-ca"
8,"White Non-Hispanic",2015,"2015",42872,3711.9999999999995,"Humboldt County, CA","05000US06023","humboldt-county-ca"
8,"White Non-Hispanic",2015,"2015",48668,12362,"Imperial County, CA","05000US06025","imperial-county-ca"
8,"White Non-Hispanic",2015,"2015",63627,3326,"Kern County, CA","05000US06029","kern-county-ca"
8,"White Non-Hispanic",2015,"2015",60191,6794,"Kings County, CA","05000US06031","kings-county-ca"
8,"White Non-Hispanic",2015,"2015",42172,6286,"Lake County, CA","05000US06033","lake-county-ca"
8,"White Non-Hispanic",2015,"2015",77427,1350,"Los Angeles County, CA","05000US06037","los-angeles-county-ca"
8,"White Non-Hispanic",2015,"2015",56298,6335,"Madera County, CA","05000US06039","madera-county-ca"
8,"White Non-Hispanic",2015,"2015",111532,5264,"Marin County, CA","05000US06041","marin-county-ca"
8,"White Non-Hispanic",2015,"2015",51790,7578.000000000001,"Mendocino County, CA","05000US06045","mendocino-county-ca"
8,"White Non-Hispanic",2015,"2015",48507,6079,"Merced County, CA","05000US06047","merced-county-ca"
8,"White Non-Hispanic",2015,"2015",76776,3703.0000000000005,"Monterey County, CA","05000US06053","monterey-county-ca"
8,"White Non-Hispanic",2015,"2015",84480,6817.999999999999,"Napa County, CA","05000US06055","napa-county-ca"
8,"White Non-Hispanic",2015,"2015",53032,7199.000000000001,"Nevada County, CA","05000US06057","nevada-county-ca"
8,"White Non-Hispanic",2015,"2015",89254,2366,"Orange County, CA","05000US06059","orange-county-ca"
8,"White Non-Hispanic",2015,"2015",76746,2658,"Placer County, CA","05000US06061","placer-county-ca"
8,"White Non-Hispanic",2015,"2015",65583,1354,"Riverside County, CA","05000US06065","riverside-county-ca"
8,"White Non-Hispanic",2015,"2015",66940,2030,"Sacramento County, CA","05000US06067","sacramento-county-ca"
8,"White Non-Hispanic",2015,"2015",58849,2531,"San Bernardino County, CA","05000US06071","san-bernardino-county-ca"
8,"White Non-Hispanic",2015,"2015",76347,1245,"San Diego County, CA","05000US06073","san-diego-county-ca"
8,"White Non-Hispanic",2015,"2015",120606,4241,"San Francisco County, CA","05000US06075","san-francisco-county-ca"
8,"White Non-Hispanic",2015,"2015",61900,3058,"San Joaquin County, CA","05000US06077","san-joaquin-county-ca"
8,"White Non-Hispanic",2015,"2015",66908,4156,"San Luis Obispo County, CA","05000US06079","san-luis-obispo-county-ca"
8,"White Non-Hispanic",2015,"2015",115889,6544,"San Mateo County, CA","05000US06081","san-mateo-county-ca"
8,"White Non-Hispanic",2015,"2015",79840,5246,"Santa Barbara County, CA","05000US06083","santa-barbara-county-ca"
8,"White Non-Hispanic",2015,"2015",115890,3725,"Santa Clara County, CA","05000US06085","santa-clara-county-ca"
8,"White Non-Hispanic",2015,"2015",74093,3486.0000000000005,"Santa Cruz County, CA","05000US06087","santa-cruz-county-ca"
8,"White Non-Hispanic",2015,"2015",47394,4421,"Shasta County, CA","05000US06089","shasta-county-ca"
8,"White Non-Hispanic",2015,"2015",73959,5331,"Solano County, CA","05000US06095","solano-county-ca"
